hhid,b_07,b_08,b_09,e_01,e_03,e_05,e_05_oth,e_06,e_07,f_01_wage,f_01_salaried,f_01_own_crops,f_01_own_livestock,f_01_own_fishing,f_01_non_farm_enterprise,f_01_no_employment,f_05_not_interested,f_05_slack_season,f_05_could_not_find,f_05_ill_old,f_05_children_family,f_05_movement_restrictions,f_05_conflict_violence,f_05_not_safe_health_reasons,j_01,j_07_violence,j_07_theft,j_07_intra_household_conflict,j_07_none,j_07_97,j_08,k_01_sell_assets,k_02_01,k_02_02,k_02_03,k_02_04,k_02_05,k_02_06,k_02_07,k_02_08,k_02_09,k_02_10,k_02_11,k_02_12,k_02_99,k_03_mortgage_assets,k_04_01,k_04_02,k_04_03,k_04_04,k_04_05,k_04_06,k_04_07,k_04_08,k_04_09,k_04_99,k_05_consumed_seed_stock,k_06_reduced_agriculture,k_07_spend_savings,k_08_reduced_healthcare,k_09_reduced_nfi,k_10_reduced_food,k_11_borrow_food,k_12_borrow_money,k_13_migrate,k_14_children_work,k_15_risky_activity,k_16,k_17,l2_02_a,l2_02_b,l2_vegetables1,l2_03_a,l2_03_b,l2_vegetables2,l2_04_a,l2_04_b,l2_vegetables3,l2_05_a,l2_05_b,l2_staples1,l2_06_a,l2_06_b,l2_staples2,l2_07_a,l2_07_b,l2_pulses1,l2_08_a,l2_08_b,l2_pulses2,l2_09_a,l2_09_b,fcs_dairy,l2_10_a,l2_10_b,l2_protein_seafood,l2_11_a,l2_11_b,l2_protein_meat,l2_12_a,l2_12_b,l2_protein_eggs,l2_13_a,l2_13_b,l2_fruits1,l2_14_a,l2_14_b,l2_fruits2,fcs_sugar,fcs_fat,state,township_code,fcs_vegetables,fcs_staples,fcs_protein,fcs_pulses,fcs_fruits,hhfcs,hhfcs_inv,education_level,physical_security,rural_urban,rural,natural_hazards,csi_unweighted,csi_weighted,not_improved_floor,not_improved_water,not_improved_sanitation,no_electricity,not_improved_housing,insecure,count
303088,1,16,2,4,1,4,0,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,3,0,1,2,0,1,7,0,1,7,0,2,2,0,1,2,0,1,1,0,1,7,0,1,7,0,1,7,0,1,1,0,2,0,0,2,0,7,7,Ayeyarwady,NA,7,7,7,2,0,90,0.7743589743589744,0.15789473684210525,0.6666666666666666,rural,1,0,24,17.5,0,0,0,0,0,1,1
303089,1,11,1,1,2,4,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,3,0,1,3,0,2,0,0,2,3,0,1,7,0,1,2,0,2,1,0,1,1,0,2,0,0,1,7,0,2,1,0,1,2,0,2,0,0,2,1,7,7,Ayeyarwady,NA,3,7,7,1,1,56,0.42564102564102563,0.42105263157894735,0.3333333333333333,rural,1,1,22,16,1,0,0,0,1,0,1
303090,1,9,2,3,1,3,0,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,7,0,1,1,0,1,7,0,1,7,0,1,3,0,1,3,0,1,2,0,2,1,0,1,2,0,1,3,0,1,2,0,1,7,0,2,1,2,7,Ayeyarwady,NA,7,7,3,3,7,57.5,0.441025641025641,0.5263157894736842,0,rural,1,0,22,16.5,0,0,0,0,0,0,1
303091,1,6,1,2,1,3,0,2,6,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,1,0,1,1,0,1,7,0,1,7,0,1,3,0,2,2,0,2,0,0,1,7,0,2,1,0,2,2,0,2,1,0,1,1,7,7,Ayeyarwady,NA,2,7,7,3,1,61,0.47692307692307695,0.6842105263157895,0.3333333333333333,rural,1,0,29,20.5,0,0,0,0,1,0,1
303092,1,5,1,2,1,2,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,0,1,2,0,1,3,0,1,7,0,2,2,0,1,3,0,1,5,0,2,7,0,1,4,0,2,0,0,2,0,0,2,0,0,2,0,2,7,Ayeyarwady,NA,3,7,4,5,0,80.5,0.676923076923077,0.7368421052631579,0.3333333333333333,rural,1,0,24,17,0,0,0,0,1,0,1
303093,1,8,1,1,1,3,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,3,0,2,2,0,1,3,0,1,7,0,2,0,0,2,1,0,2,0,0,2,0,0,1,3,0,2,2,0,1,2,0,2,1,0,1,3,0,7,Ayeyarwady,NA,3,7,3,1,3,38.5,0.24615384615384617,0.5789473684210527,0.3333333333333333,rural,1,0,24,17.5,0,0,0,0,1,0,1
303094,2,16,2,4,1,6,0,1,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,1,3,0,1,2,0,1,7,0,1,2,0,1,1,0,2,1,0,1,7,0,1,1,0,1,4,0,1,1,0,1,1,0,1,2,0,7,Ayeyarwady,NA,5,7,4,1,2,71.5,0.5846153846153846,0.15789473684210525,0.3333333333333333,urban,0,0,24,18,0,1,0,0,0,0,1
303095,1,9,1,1,1,3,0,3,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,2,2,0,1,2,0,1,3,0,1,7,0,1,1,0,2,2,0,2,1,0,2,0,0,1,3,0,2,1,0,1,4,0,2,1,0,2,1,0,7,Ayeyarwady,NA,3,7,4,2,1,43.5,0.29743589743589743,0.5263157894736842,0.6666666666666666,rural,1,0,31,22,0,0,1,0,1,1,1
303096,2,15,2,4,1,6,0,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,5,0,2,4,0,1,5,0,1,7,0,2,4,0,2,3,0,2,0,0,1,1,0,2,3,0,1,4,0,2,3,0,2,0,0,2,2,5,4,Ayeyarwady,NA,5,7,4,3,2,54.5,0.41025641025641024,0.21052631578947367,0,urban,0,0,20,14.5,0,1,0,0,0,0,1
303097,2,16,2,4,1,6,0,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,4,0,1,2,0,1,7,0,1,7,0,1,3,0,1,2,0,1,2,0,1,7,0,1,5,0,1,3,0,1,2,0,2,0,0,2,1,0,7,Ayeyarwady,NA,7,7,5,2,1,79.5,0.6666666666666666,0.15789473684210525,0.3333333333333333,urban,0,0,23,17,0,1,0,0,0,0,1
303098,1,5,1,1,1,4,0,2,6,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2,0,0,1,3,0,2,1,0,1,3,0,1,7,0,1,1,0,1,1,0,1,2,0,1,7,0,1,1,0,2,2,0,1,2,0,1,1,0,2,3,2,7,Ayeyarwady,NA,3,7,2,2,3,66.5,0.5333333333333333,0.7368421052631579,1,rural,1,0,23,17,0,0,0,0,1,1,1
303099,1,5,1,1,2,3,0,2,6,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,2,1,3,2,2,2,2,1,3,1,1,7,2,2,2,2,2,3,2,2,2,1,2,3,2,1,4,2,2,2,1,1,5,2,2,0,2,2,2,3,7,Ayeyarwady,NA,3,7,5,3,2,65,0.517948717948718,0.7368421052631579,0,rural,1,0,24,16,1,0,0,0,1,0,1
303100,1,12,1,1,1,3,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,0,0,1,4,0,1,2,0,2,7,0,1,7,0,2,0,0,2,2,0,2,1,0,2,0,0,1,2,0,1,1,0,1,3,0,2,1,0,1,2,0,7,Ayeyarwady,NA,7,7,3,2,2,44.5,0.3076923076923077,0.3684210526315789,0.3333333333333333,rural,1,1,25,18,0,0,0,0,1,0,1
303101,1,3,2,2,2,10,10,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,0,1,7,0,1,3,0,1,4,0,1,7,0,1,4,0,1,2,0,2,2,0,2,7,0,1,3,0,2,0,0,1,7,0,2,2,0,2,5,5,5,Ayeyarwady,NA,7,7,7,2,5,93,0.8051282051282052,0.8421052631578947,0.3333333333333333,rural,1,0,25,17,1,0,0,0,1,0,1
303102,1,16,2,2,2,10,10,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,3,0,2,2,0,1,5,0,1,7,0,2,1,0,1,5,0,2,2,0,2,1,0,1,2,0,1,3,0,1,7,0,2,1,0,1,3,1,7,Ayeyarwady,NA,5,7,7,5,3,73,0.6,0.15789473684210525,0.3333333333333333,rural,1,0,27,19,1,0,0,0,1,0,1
303103,1,10,2,2,2,5,0,3,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,5,0,2,0,0,1,5,0,1,7,0,2,0,0,1,4,0,2,0,0,2,0,0,1,4,0,1,2,0,1,3,0,2,0,0,1,1,0,7,Ayeyarwady,NA,5,7,4,4,1,51.5,0.37948717948717947,0.47368421052631576,0.3333333333333333,rural,1,0,26,18.5,1,0,1,0,1,0,1
303104,1,4,2,2,2,9,0,3,9,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,2,2,0,2,3,0,1,4,0,1,7,0,2,1,0,1,4,0,1,2,0,2,0,0,1,2,0,2,1,0,1,2,0,2,0,0,2,2,0,7,Ayeyarwady,NA,4,7,2,4,2,43.5,0.29743589743589743,0.7894736842105263,0,rural,1,0,26,16.5,1,1,1,1,1,0,1
303105,1,10,1,2,1,1,0,2,6,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,2,2,0,2,0,0,1,3,0,1,7,0,2,0,0,2,1,0,2,2,0,2,0,0,2,2,0,2,3,0,1,2,0,2,0,0,2,4,0,7,Ayeyarwady,NA,3,7,3,2,4,42.5,0.28717948717948716,0.47368421052631576,0.3333333333333333,rural,1,0,25,18,0,0,0,0,1,0,1
303106,1,11,1,1,1,5,0,2,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,5,0,2,2,0,2,4,0,1,7,0,2,2,0,2,3,0,2,2,0,2,1,0,1,3,0,2,3,0,1,4,0,2,2,0,1,3,2,7,Ayeyarwady,NA,5,7,4,3,3,55.5,0.4205128205128205,0.42105263157894735,0.3333333333333333,rural,1,0,31,23.5,0,0,0,0,1,0,1
303107,1,8,1,2,2,3,0,2,1,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,4,0,2,0,0,1,4,0,1,7,0,2,2,0,1,3,0,1,7,0,2,0,0,1,3,0,1,5,0,2,3,0,2,0,0,2,0,4,7,Ayeyarwady,NA,4,7,5,7,0,64.5,0.5128205128205128,0.5789473684210527,0,rural,1,0,30,21.5,1,0,0,0,1,0,1
303108,1,15,1,1,1,2,0,2,6,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,2,0,0,1,5,0,1,7,0,2,0,0,2,1,0,2,0,0,2,0,0,1,5,0,1,2,0,1,4,0,2,3,0,1,7,0,7,Ayeyarwady,NA,5,7,5,1,7,52.5,0.38974358974358975,0.21052631578947367,0.3333333333333333,rural,1,0,37,27.5,0,0,0,0,1,0,1
303109,1,10,1,2,1,3,0,3,4,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,3,0,2,2,0,1,4,0,1,7,0,2,2,0,1,4,0,1,3,0,1,2,0,1,2,0,1,1,0,1,2,0,2,3,0,2,4,5,7,Ayeyarwady,NA,4,7,2,4,4,56,0.42564102564102563,0.47368421052631576,0.3333333333333333,rural,1,1,31,22,0,0,1,0,1,0,1
303110,1,7,2,2,2,4,0,3,6,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,0,2,2,0,2,2,0,1,5,0,1,7,0,2,2,0,1,1,0,1,2,0,2,0,0,1,7,0,1,3,0,1,2,0,2,1,0,1,7,3,7,Ayeyarwady,NA,5,7,7,2,7,65,0.517948717948718,0.631578947368421,0.3333333333333333,rural,1,0,16,12,1,0,1,0,1,0,1
303111,1,15,2,4,2,4,0,2,6,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,2,0,2,0,0,2,3,0,1,7,0,2,1,0,1,1,0,2,0,0,2,0,0,2,2,0,2,7,0,2,0,0,2,0,0,1,1,0,7,Chin,NA,3,7,7,1,1,52.5,0.38974358974358975,0.21052631578947367,0.3333333333333333,rural,1,0,22,16,1,0,0,0,0,0,1
303112,2,9,2,4,2,3,0,2,6,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,2,2,0,2,0,0,2,2,0,1,7,0,2,0,0,1,4,0,2,0,0,2,0,0,1,1,0,2,0,0,1,3,0,2,0,0,2,0,0,3,Chin,NA,2,7,3,4,0,41.5,0.27692307692307694,0.5263157894736842,0.6666666666666666,urban,0,0,14,11,1,0,0,0,0,1,1
303113,1,15,2,4,1,3,0,1,6,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,2,2,0,2,0,0,1,1,0,1,7,0,2,0,0,1,3,0,2,1,0,2,0,0,1,2,0,2,1,0,2,1,0,2,0,0,2,0,0,7,Chin,NA,2,7,2,3,0,36.5,0.22564102564102564,0.21052631578947367,0.3333333333333333,rural,1,0,19,15,0,0,0,0,0,0,1
303114,2,15,2,4,2,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,2,3,0,2,0,0,1,1,0,1,7,0,1,7,0,2,3,0,2,0,0,1,1,0,1,7,0,1,7,0,2,0,0,2,3,0,2,1,0,7,Ayeyarwady,NA,3,7,7,3,3,64.5,0.5128205128205128,0.21052631578947367,0,urban,0,0,21,16,1,0,0,0,0,0,1
303115,1,15,2,3,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,1,0,1,1,0,1,7,0,1,1,0,1,2,0,1,2,0,2,1,0,1,1,0,1,3,0,2,0,0,2,0,0,2,0,1,4,Ayeyarwady,NA,3,7,3,2,0,41.5,0.27692307692307694,0.21052631578947367,0,rural,1,0,22,16,0,0,0,0,0,0,1
303116,1,16,2,1,1,3,0,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,2,3,0,2,4,0,1,7,0,1,6,0,2,2,0,1,7,0,1,7,0,2,4,0,1,7,0,2,5,0,2,1,0,2,4,5,7,Ayeyarwady,NA,7,7,7,7,4,108,0.958974358974359,0.15789473684210525,0,rural,1,0,24,18,0,0,0,0,1,0,1
303117,1,9,1,1,2,4,0,2,6,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0,1,3,0,2,4,0,1,3,0,1,7,0,1,2,0,1,3,0,2,4,0,2,3,0,1,4,0,1,3,0,2,3,0,2,3,0,2,2,2,7,Ayeyarwady,NA,4,7,4,4,3,65.5,0.5230769230769231,0.5263157894736842,0,rural,1,0,20,15,1,0,0,0,1,0,1
303118,1,10,2,1,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,2,2,0,1,3,0,1,7,0,2,4,0,2,1,0,1,5,0,2,3,0,1,7,0,1,6,0,2,5,0,2,3,0,1,5,2,7,Ayeyarwady,NA,7,7,7,5,5,85.5,0.7282051282051282,0.47368421052631576,0,rural,1,0,22,16,0,0,0,0,1,0,1
303119,1,18,1,4,1,4,0,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,3,0,2,2,0,2,3,0,1,7,0,2,0,0,2,0,0,2,1,0,2,0,0,1,3,0,1,3,0,2,2,0,2,0,0,2,1,0,5,Ayeyarwady,NA,3,7,3,1,1,35.5,0.2153846153846154,0.05263157894736842,0,rural,1,0,26,19,0,0,0,0,0,0,1
303120,2,15,2,4,1,3,0,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,4,0,2,3,0,1,2,0,1,7,0,1,1,0,2,1,0,1,1,0,2,2,0,1,7,0,1,7,0,2,1,0,2,0,0,1,2,1,7,Ayeyarwady,NA,4,7,7,1,2,63,0.49743589743589745,0.21052631578947367,0.3333333333333333,urban,0,0,20,14.5,0,0,0,0,0,0,1
303121,1,15,2,4,1,4,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,1,2,0,1,1,0,1,7,0,2,1,0,2,1,0,2,2,0,2,1,0,2,3,0,2,2,0,2,1,0,2,0,0,2,0,1,7,Ayeyarwady,NA,3,7,3,2,0,43,0.2923076923076923,0.21052631578947367,0,rural,1,0,20,14.5,0,0,0,0,0,0,1
303122,1,15,2,4,1,3,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,7,0,2,0,0,2,1,0,1,7,0,2,0,0,2,2,0,2,0,0,2,0,0,1,7,0,2,2,0,2,3,0,2,3,0,2,0,0,7,Ayeyarwady,NA,7,7,7,2,3,61.5,0.48205128205128206,0.21052631578947367,0.3333333333333333,rural,1,0,25,18.5,0,0,0,0,0,0,1
303123,1,16,2,1,1,4,0,2,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,4,0,1,2,0,1,2,0,1,7,0,2,1,0,2,0,0,2,0,0,1,3,0,1,7,0,2,3,0,1,2,0,2,1,0,1,7,0,7,Ayeyarwady,NA,4,7,7,0,7,68.5,0.5538461538461539,0.15789473684210525,0,rural,1,0,24,18.5,0,0,0,0,1,0,1
303124,2,15,2,3,1,6,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,4,0,1,2,0,1,2,0,1,7,0,2,2,0,2,2,0,1,3,0,1,2,0,2,2,0,1,3,0,1,2,0,1,3,0,1,3,2,7,Ayeyarwady,NA,4,7,3,3,3,54.5,0.41025641025641024,0.21052631578947367,0.3333333333333333,urban,0,0,22,16.5,0,1,0,0,0,0,1
303125,1,15,2,1,1,4,0,2,6,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,1,2,0,1,3,0,1,7,0,2,0,0,2,0,0,2,0,0,2,0,0,2,3,0,2,2,0,1,2,0,1,2,0,2,0,0,3,Ayeyarwady,NA,7,7,3,0,2,36.5,0.22564102564102564,0.21052631578947367,0.3333333333333333,rural,1,0,22,16,0,0,0,0,1,0,1
303126,1,15,2,1,2,3,0,2,6,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,6,0,2,0,0,1,1,0,1,7,0,2,0,0,2,3,0,2,3,0,2,7,0,1,7,0,2,2,0,1,4,0,2,0,0,2,0,0,3,Ayeyarwady,NA,6,7,7,3,0,86.5,0.7384615384615385,0.21052631578947367,0,rural,1,0,21,16,1,0,0,0,1,0,1
303127,1,4,2,1,2,4,0,2,6,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,7,0,2,2,0,2,4,0,1,7,0,2,1,0,1,5,0,2,3,0,2,0,0,1,5,0,2,1,0,1,2,0,2,2,0,2,1,0,7,Ayeyarwady,NA,7,7,5,5,2,61.5,0.48205128205128206,0.7894736842105263,0.3333333333333333,rural,1,0,19,14,1,0,0,0,1,0,1
303128,1,9,1,1,1,4,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,0,0,2,1,0,1,7,0,2,0,0,2,0,0,2,2,0,2,0,0,2,2,0,1,4,0,2,0,0,2,0,0,2,0,0,7,Ayeyarwady,NA,3,7,4,2,0,42.5,0.28717948717948716,0.5263157894736842,0,rural,1,0,28,20,0,0,0,0,1,0,1
303129,1,15,2,1,1,4,0,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,7,0,2,3,0,1,5,0,1,7,0,1,4,0,2,3,0,2,5,0,1,7,0,2,4,0,1,7,0,2,4,0,2,2,0,1,6,7,7,Ayeyarwady,NA,7,7,7,5,6,105,0.9282051282051282,0.21052631578947367,0,rural,1,0,25,18.5,0,0,0,0,1,0,1
303130,1,10,2,1,1,4,0,2,6,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,4,0,1,3,0,2,3,0,1,7,0,2,0,0,2,2,0,2,0,0,2,0,0,1,7,0,2,1,0,2,3,0,2,0,0,2,0,0,7,Ayeyarwady,NA,4,7,7,2,0,55.5,0.4205128205128205,0.47368421052631576,0,rural,1,0,27,20.5,0,0,0,0,1,0,1
